"sNR","mode","MHz","rxTime","senderDXCC","flowStartSeconds","senderCallsign","senderLocator","receiverCallsign","receiverLocator","receiverAntennaInformation","senderDXCCADIF","submode"
-18,"FT8","14.074772","2025-09-27 21:28:29","Japan",1759008509,"JA1NVF","PM95uf57","LU7DZ","GF11FX",,339,
-16,"FT8","14.075000","2025-09-27 21:33:12","Argentina",1759008792,"LU7DZ","GF11FX","PY5TD","GG54JK",,100,
-18,"FT8","14.074697","2025-09-27 21:36:27","Japan",1759008987,"JA0HXV","PM85VJ","LU7DZ","GF11FX",,339,
-8,"FT8","14.075144","2025-09-27 21:37:57","Republic of Korea",1759009077,"DS2NSC","PM37FG","LU7DZ","GF11FX",,137,
-14,"FT8","14.075018","2025-09-27 21:38:14","Argentina",1759009094,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-13,"FT8","14.074982","2025-09-27 21:41:12","Brazil",1759009272,"PY2SAO","GG66PR","LU7DZ","GF11FX",,108,
-11,"FT8","14.074988","2025-09-27 21:44:14","Argentina",1759009454,"LU7DZ","GF11FX","LU1MQF","FF55uj04hx","Dipole",100,
-16,"FT8","14.075010","2025-09-27 21:45:14","Argentina",1759009514,"LU7DZ","GF11FX","PP5ZP","GG53lc08","Log Periodica- LS86",100,
-23,"FT8","14.076003","2025-09-27 21:47:14","Argentina",1759009634,"LU7DZ","GF11FX","LU5HA","FF88xo03",,100,
-14,"FT8","14.074732","2025-09-27 21:50:57","Brazil",1759009857,"PP5VZ","GG52rj47","LU7DZ","GF11FX",,108,
-20,"FT8","14.075172","2025-09-27 21:52:59","Republic of Korea",1759009979,"HL1BRU","PM37NM","LU7DZ","GF11FX",,137,
-11,"FT8","14.074882","2025-09-27 21:55:44","Brazil",1759010144,"PY2UH","GG66SK","LU7DZ","GF11FX",,108,
-19,"FT8","14.075003","2025-09-27 21:57:57","Argentina",1759010277,"LU7DZ","GF11FX","PY2UH","GG66SK",,100,
-14,"FT8","14.075021","2025-09-27 21:57:59","Argentina",1759010279,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-18,"FT8","14.075011","2025-09-27 22:03:44","Argentina",1759010624,"LU7DZ","GF11FX","PY1ED","GG87kc",,100,
-16,"FT8","14.075000","2025-09-27 22:04:01","Argentina",1759010641,"LU7DZ","GF11FX","LU3HO/M","FF54FM","long wire",100,
-20,"FT8","14.074988","2025-09-27 22:04:44","Argentina",1759010684,"LU7DZ","GF11FX","LU1MQF","FF55uj04hx","Dipole",100,
-17,"FT8","14.075018","2025-09-27 22:10:15","Argentina",1759011015,"LU7DZ","GF11FX","CE3TSK","FF46qp","18m vertical",100,
-18,"FT8","14.075000","2025-09-27 22:11:11","Argentina",1759011071,"LU7DZ","GF11FX","PY5TD","GG54JK",,100,
-20,"FT8","14.075050","2025-09-27 22:13:14","Argentina",1759011194,"LU7DZ","GF11FX","LU4YS","FF51ua",,100,
-19,"FT8","14.074819","2025-09-27 22:17:29","United States",1759011449,"NW2M","FM19kd41","LU7DZ","GF11FX",,291,
-16,"FT8","14.075020","2025-09-27 22:17:43","Argentina",1759011463,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-18,"FT8","14.074728","2025-09-27 22:19:27","Brazil",1759011567,"PP5VZ","GG52rj47","LU7DZ","GF11FX",,108,
-20,"FT8","14.074987","2025-09-27 22:24:44","Argentina",1759011884,"LU7DZ","GF11FX","LU1MQF","FF55uj04hx","Dipole",100,
0,"FT8","14.074385","2025-09-27 22:27:26","Argentina",1759012046,"LU5EW","GF12fa","LU7DZ","GF11FX",,100,
-16,"FT8","14.075009","2025-09-27 22:28:14","Argentina",1759012094,"LU7DZ","GF11FX","LU5EW","GF12fa",,100,
-16,"FT8","14.075017","2025-09-27 22:31:44","Argentina",1759012304,"LU7DZ","GF11FX","CE3TSK","FF46qp","18m vertical",100,
-16,"FT8","14.074999","2025-09-27 22:32:42","Argentina",1759012362,"LU7DZ","GF11FX","PY5TD","GG54JK",,100,
-20,"FT8","14.075019","2025-09-27 22:49:29","Argentina",1759013369,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-20,"FT8","14.075018","2025-09-27 22:52:29","Argentina",1759013549,"LU7DZ","GF11FX","LU5EW","GF12fa",,100,
-16,"FT8","14.075153","2025-09-27 22:54:42","United States",1759013682,"K4CAE","EM94NC","LU7DZ","GF11FX",,291,
-21,"FT8","14.075018","2025-09-27 22:58:59","Argentina",1759013939,"LU7DZ","GF11FX","CE3TSK","FF46qp","18m vertical",100,
-15,"FT8","14.075154","2025-09-27 23:00:11","United States",1759014011,"K4CAE","EM94NC","LU7DZ","GF11FX",,291,
-17,"FT8","14.074938","2025-09-27 23:01:12","United States",1759014072,"N4DWD","EM86ux55","LU7DZ","GF11FX",,291,
-14,"FT8","14.074998","2025-09-27 23:02:26","Argentina",1759014146,"LU7DZ","GF11FX","PY5TD","GG54JK",,100,
-20,"FT8","14.075005","2025-09-27 23:03:01","Argentina",1759014181,"LU7DZ","GF11FX","CE3BBC","FF46on95"," ",100,
-9,"FT8","14.074596","2025-09-27 23:03:42","Brazil",1759014222,"PY1ZA","GG87jb29ib","LU7DZ","GF11FX",,108,
-18,"FT8","14.075002","2025-09-27 23:03:56","Argentina",1759014236,"LU7DZ","GF11FX","PY1ZA","GG87jb29ib",,100,
-16,"FT8","14.075018","2025-09-27 23:03:59","Argentina",1759014239,"LU7DZ","GF11FX","CE3TSK","FF46qp","18m vertical",100,
-2,"FT8","14.074274","2025-09-27 23:04:27","Argentina",1759014267,"LU5EW","GF12fa","LU7DZ","GF11FX",,100,
-20,"FT8","14.075000","2025-09-27 23:08:31","Argentina",1759014511,"LU7DZ","GF11FX","KM4RL","EL88TR","40 20 15 Fan Dipole 10m AGL",100,
-20,"FT8","14.075000","2025-09-27 23:08:45","Argentina",1759014525,"LU7DZ","GF11FX","AB1KW","FN43fe","T2FD",100,
-14,"FT8","14.075031","2025-09-27 23:08:59","Argentina",1759014539,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-15,"FT8","14.075021","2025-09-27 23:13:29","Argentina",1759014809,"LU7DZ","GF11FX","LU5EW","GF12fa",,100,
-13,"FT8","14.074839","2025-09-27 23:16:12","United States",1759014972,"W8ATE","EN81cx05","LU7DZ","GF11FX",,291,
-19,"FT8","14.074973","2025-09-27 23:18:59","Argentina",1759015139,"LU7DZ","GF11FX","PY2SAO","GG66PR",,100,
-6,"FT8","14.074980","2025-09-27 23:21:12","Brazil",1759015272,"PY2SAO","GG66PR","LU7DZ","GF11FX",,108,
-15,"FT8","14.075156","2025-09-27 23:22:12","United States",1759015332,"K4CAE","EM94NC","LU7DZ","GF11FX",,291,
-11,"FT8","50.314112","2025-09-27 23:26:29","Argentina",1759015589,"LU7DZ","GF11FX","CE2EP","FF46hw07",,100,
-15,"FT8","14.075018","2025-09-27 23:29:29","Argentina",1759015769,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-13,"FT8","14.074981","2025-09-27 23:30:12","Brazil",1759015812,"PY2NCM","GG66GM","LU7DZ","GF11FX",,108,
-24,"FT8","14.075003","2025-09-27 23:33:57","Argentina",1759016037,"LU7DZ","GF11FX","KZ4JN","EL89XT","EFHW at 60ft",100,
-20,"FT8","14.075003","2025-09-27 23:33:59","Argentina",1759016039,"LU7DZ","GF11FX","NE5W","EM53wd",,100,
-23,"FT8","14.075002","2025-09-27 23:34:30","Argentina",1759016070,"LU7DZ","GF11FX","KC4VTT","EM74SK",,100,
-17,"FT8","14.074968","2025-09-27 23:42:29","Argentina",1759016549,"LU7DZ","GF11FX","PY2SAO","GG66PR",,100,
-14,"FT8","14.074985","2025-09-27 23:43:12","Brazil",1759016592,"PY2SAO","GG66PR","LU7DZ","GF11FX",,108,
-14,"FT8","14.075156","2025-09-27 23:43:42","United States",1759016622,"K4CAE","EM94NC","LU7DZ","GF11FX",,291,
-17,"FT8","14.075049","2025-09-27 23:44:12","United States",1759016652,"N4DWD","EM86ux55","LU7DZ","GF11FX",,291,
-14,"FT8","14.075018","2025-09-27 23:58:59","Argentina",1759017539,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-13,"FT8","14.075158","2025-09-28 00:06:12","United States",1759017972,"K4CAE","EM94NC","LU7DZ","GF11FX",,291,
-18,"FT8","14.075096","2025-09-28 00:13:12","United States",1759018392,"W4MJH","EM63XW","LU7DZ","GF11FX",,291,
-11,"FT8","14.075017","2025-09-28 00:18:59","Argentina",1759018739,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-16,"FT8","14.075157","2025-09-28 00:33:42","United States",1759019622,"K4CAE","EM94NC","LU7DZ","GF11FX",,291,
-11,"FT8","14.075018","2025-09-28 00:38:59","Argentina",1759019939,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-18,"FT8","14.074845","2025-09-28 00:42:59","United States",1759020179,"KF7XC","DN13PR","LU7DZ","GF11FX",,291,
-19,"FT8","14.074906","2025-09-28 00:46:42","Brazil",1759020402,"PY2NOC","GG66GM","LU7DZ","GF11FX",,108,
-17,"FT8","14.075039","2025-09-28 00:55:44","United States",1759020944,"WA4FU","EM74RA","LU7DZ","GF11FX",,291,
-14,"FT8","14.075018","2025-09-28 00:58:59","Argentina",1759021139,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-18,"FT8","14.075156","2025-09-28 01:00:45","United States",1759021245,"K4CAE","EM94NC","LU7DZ","GF11FX",,291,
-12,"FT8","14.075018","2025-09-28 01:18:59","Argentina",1759022339,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-17,"FT8","14.075155","2025-09-28 01:23:14","United States",1759022594,"K4CAE","EM94NC","LU7DZ","GF11FX",,291,
-12,"FT8","14.074720","2025-09-28 01:26:42","Brazil",1759022802,"PY1TK","GG87JB","LU7DZ","GF11FX",,108,
-1,"FT8","7.075006","2025-09-28 01:35:28","Argentina",1759023328,"LU7DZ","GF11FX","LU3EKW","GF11fx",,100,
-11,"FT8","14.075017","2025-09-28 01:38:59","Argentina",1759023539,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-11,"FT8","14.075017","2025-09-28 01:58:59","Argentina",1759024739,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-9,"FT8","14.075017","2025-09-28 02:18:59","Argentina",1759025939,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-11,"FT8","14.075017","2025-09-28 02:38:59","Argentina",1759027139,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-16,"FT8","14.075021","2025-09-28 02:50:59","Argentina",1759027859,"LU7DZ","GF11FX","CE2EC","FG40jc",,100,
-11,"FT8","14.075018","2025-09-28 02:58:59","Argentina",1759028339,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-21,"FT8","14.075040","2025-09-28 03:22:59","Argentina",1759029779,"LU7DZ","GF11FX","PY5AQ","GG54ho81","Dipole",100,
-12,"FT8","14.075001","2025-09-28 03:37:57","Argentina",1759030677,"LU7DZ","GF11FX","PY5BH","GG54JJ","Dipole",100,
-16,"FT8","14.075041","2025-09-28 03:43:26","Argentina",1759031006,"LU7DZ","GF11FX","PY5AQ","GG54ho81","Dipole",100,
-21,"FT8","14.075022","2025-09-28 03:45:30","Argentina",1759031130,"LU7DZ","GF11FX","PY1BL","GG87WE",,100,
-19,"FT8","14.075047","2025-09-28 03:46:59","Argentina",1759031219,"LU7DZ","GF11FX","PY1TK","GG87JB",,100,
-17,"FT8","14.075013","2025-09-28 03:52:29","Argentina",1759031549,"LU7DZ","GF11FX","PY2JA","GG65pu",,100,
-19,"FT8","14.075009","2025-09-28 04:08:59","Argentina",1759032539,"LU7DZ","GF11FX","PY1CW","GG87mf","Cubical quad 6 ele homemade",100,
-12,"FT8","14.075057","2025-09-28 04:10:12","European Russia",1759032612,"RA6ABC","KN96qh","LU7DZ","GF11FX",,54,
-20,"FT8","14.074942","2025-09-28 04:28:29","Argentina",1759033709,"LU7DZ","GF11FX","ZX2U","GG68gd",,100,
-17,"FT8","14.074907","2025-09-28 04:33:29","Argentina",1759034009,"LW1DYN","GF05pk","LU7DZ","GF11FX",,100,
-9,"FT8","14.074991","2025-09-28 04:34:11","Argentina",1759034051,"LU7DZ","GF11FX","LW1DYN","GF05PK",,100,
-18,"FT8","14.074996","2025-09-28 04:40:58","Argentina",1759034458,"LU7DZ","GF11FX","LU3DXU","GF05rn33",,100,
-13,"FT8","14.075006","2025-09-28 04:47:15","Argentina",1759034835,"LU7DZ","GF11FX","CX8BIT","GF15wc","MLA-30+ | Common Mode Choke | Distill AM | HF LPF",100,
-18,"FT8","14.074943","2025-09-28 04:49:59","Argentina",1759034999,"LU7DZ","GF11FX","ZX2U","GG68gd",,100,
-11,"FT8","14.075016","2025-09-28 04:55:26","Argentina",1759035326,"LU7DZ","GF11FX","CX3ABD","GF15vc98",,100,
-18,"FT8","14.075332","2025-09-28 04:56:12","Bulgaria",1759035372,"LZ2ZD","KN23XU","LU7DZ","GF11FX",,212,
-19,"FT8","14.075002","2025-09-28 05:14:00","Argentina",1759036440,"LU7DZ","GF11FX","LU4DCW","GF05SL",,100,
-17,"FT8","14.074904","2025-09-28 05:16:57","Argentina",1759036617,"LW1DYN","GF05pk","LU7DZ","GF11FX",,100,
-11,"FT8","14.074820","2025-09-28 06:13:12","Japan",1759039992,"JA0RWF","PM85LM","LU7DZ","GF11FX",,339,
8,"FT8","14.075003","2025-09-28 06:16:26","Argentina",1759040186,"LU7DZ","GF11FX","HB9SLM","GG43PO",,100,
-20,"FT8","14.075045","2025-09-28 06:34:26","Argentina",1759041266,"LU7DZ","GF11FX","PY5AQ","GG54ho81","Dipole",100,
-20,"FT8","14.074968","2025-09-28 06:37:27","Japan",1759041447,"JA3SIA","PM74vw","LU7DZ","GF11FX",,339,
-5,"FT8","14.075002","2025-09-28 06:38:56","Argentina",1759041536,"LU7DZ","GF11FX","HB9SLM","GG43PO",,100,
-14,"FT8","14.074800","2025-09-28 06:49:42","Japan",1759042182,"JA3AOP","PM74LM","LU7DZ","GF11FX",,339,
-20,"FT8","14.074908","2025-09-28 06:49:44","United States",1759042184,"K4CAE","EM94NC","LU7DZ","GF11FX",,291,
-19,"FT8","14.074803","2025-09-28 06:52:14","Republic of Korea",1759042334,"HL4LT","PM34ux","LU7DZ","GF11FX",,137,
-16,"FT8","14.075002","2025-09-28 07:00:15","Argentina",1759042815,"LU7DZ","GF11FX","PP5ZX","GG43no","R-8 vertical",100,
-18,"FT8","14.074872","2025-09-28 07:01:29","Japan",1759042889,"JA2ONR","PM85ME","LU7DZ","GF11FX",,339,
-19,"FT8","14.075043","2025-09-28 07:05:26","Argentina",1759043126,"LU7DZ","GF11FX","PY5AQ","GG54ho81","Dipole",100,
-21,"FT8","14.074971","2025-09-28 07:06:44","Northern Ireland",1759043204,"GI5RPG","IO64RK","LU7DZ","GF11FX",,265,
-16,"FT8","14.074857","2025-09-28 07:15:12","Japan",1759043712,"JE3EDJ","PM74SN","LU7DZ","GF11FX",,339,
-19,"FT8","14.075238","2025-09-28 07:15:42","Republic of Korea",1759043742,"HL25APEC","PM45NM","LU7DZ","GF11FX",,137,
-19,"FT8","14.074764","2025-09-28 07:23:57","New Zealand",1759044237,"ZL2BX","RE68LL","LU7DZ","GF11FX",,170,
-22,"FT8","14.074976","2025-09-28 07:25:15","Argentina",1759044315,"LU7DZ","GF11FX","KC2SST","FN20xx55pp",,100,
-15,"FT8","14.075000","2025-09-28 07:27:30","Argentina",1759044450,"LU7DZ","GF11FX","N1NTE","FN32wb","Palomar Engineers 80-10m OCF Dipole at 65ft (20m)",100,
-21,"FT8","14.075003","2025-09-28 07:27:30","Argentina",1759044450,"LU7DZ","GF11FX","KQ2Y","FN31gn09","Various",100,
-19,"FT8","14.075021","2025-09-28 07:27:44","Argentina",1759044464,"LU7DZ","GF11FX","WA2VNV","FN30kv56",,100,
-18,"FT8","14.075068","2025-09-28 07:31:27","France",1759044687,"F5RRS","JN36eb44","LU7DZ","GF11FX",,227,
-18,"FT8","14.075001","2025-09-28 07:34:00","Argentina",1759044840,"LU7DZ","GF11FX","AB1KW","FN43fe","T2FD",100,
-13,"FT8","14.075235","2025-09-28 07:37:41","Republic of Korea",1759045061,"HL25APEC","PM45NM","LU7DZ","GF11FX",,137,
-14,"FT8","14.075219","2025-09-28 07:37:57","Japan",1759045077,"JH4TAJ","PM64LM","LU7DZ","GF11FX",,339,
-15,"FT8","14.075001","2025-09-28 07:40:44","Argentina",1759045244,"LU7DZ","GF11FX","JE6DOI","PM53ad01","4element Yagi",100,
-18,"FT8","14.074967","2025-09-28 07:43:29","Japan",1759045409,"JA3SIA","PM74vw","LU7DZ","GF11FX",,339,
-8,"FT8","14.075003","2025-09-28 07:50:12","Argentina",1759045812,"LU7DZ","GF11FX","KZ4JN","EL89XT","EFHW at 60ft",100,
-17,"FT8","14.074845","2025-09-28 07:50:44","Japan",1759045844,"JE4SMQ","PM64vo43","LU7DZ","GF11FX",,339,
-17,"FT8","14.075290","2025-09-28 07:51:42","Japan",1759045902,"JH3IMR","PM74KV","LU7DZ","GF11FX",,339,
-17,"FT8","14.075337","2025-09-28 08:02:59","Republic of Korea",1759046579,"HL3IB","PM36xx05hn","LU7DZ","GF11FX",,137,
-16,"FT8","14.075184","2025-09-28 08:11:57","Japan",1759047117,"JA5SLV","PM74LM","LU7DZ","GF11FX",,339,
-14,"FT8","14.074845","2025-09-28 08:38:57","New Zealand",1759048737,"ZL2BX","RE68LL","LU7DZ","GF11FX",,170,
-19,"FT8","14.074905","2025-09-28 09:05:59","Republic of Korea",1759050359,"DS4FZX","PM35DB","LU7DZ","GF11FX",,137,
-21,"FT8","14.075004","2025-09-28 09:23:44","Argentina",1759051424,"LU7DZ","GF11FX","FK8HM","RG37FS",,100,
-20,"FT8","14.074944","2025-09-28 09:24:44","Argentina",1759051484,"LU7DZ","GF11FX","ZX2U","GG68gd",,100,
-16,"FT8","14.075008","2025-09-28 09:43:11","Argentina",1759052591,"LU7DZ","GF11FX","DP0GVN","IB59ui60","Dipole",100,
-22,"FT8","14.075019","2025-09-28 09:44:16","Argentina",1759052656,"LU7DZ","GF11FX","WK3N","EN91sn73eh","av-680 Hy-Gain",100,
-17,"FT8","14.074770","2025-09-28 09:44:27","Japan",1759052667,"JP6VSZ","PM51","LU7DZ","GF11FX",,339,
-20,"FT8","14.075042","2025-09-28 09:46:14","Argentina",1759052774,"LU7DZ","GF11FX","PY5AQ","GG54ho81","Dipole",100,
-18,"FT8","14.075005","2025-09-28 09:46:14","Argentina",1759052774,"LU7DZ","GF11FX","PP5JA","GG52rj46",,100,
-24,"FT8","14.074943","2025-09-28 09:47:45","Argentina",1759052865,"LU7DZ","GF11FX","ZX2U","GG68gd",,100,
-14,"FT8","14.075003","2025-09-28 09:49:30","Argentina",1759052970,"LU7DZ","GF11FX","PP5ZX","GG43no","R-8 vertical",100,
-19,"FT8","14.075104","2025-09-28 09:51:56","China",1759053116,"BA4OO","OM96AU","LU7DZ","GF11FX",,318,
-17,"FT8","14.075103","2025-09-28 09:55:44","China",1759053344,"BD3ROR","OM78","LU7DZ","GF11FX",,318,
-18,"FT8","14.075033","2025-09-28 10:01:11","Argentina",1759053671,"LU7DZ","GF11FX","AA0MZ","EM29cp22tq","Dipole w/tuner",100,
-21,"FT8","14.074872","2025-09-28 10:02:27","Brazil",1759053747,"PP5JA","GG52rj46","LU7DZ","GF11FX",,108,
-16,"FT8","14.075009","2025-09-28 10:07:44","Argentina",1759054064,"LU7DZ","GF11FX","DP0GVN","IB59ui60","Dipole",100,
-22,"FT8","14.075044","2025-09-28 10:17:59","Argentina",1759054679,"LU7DZ","GF11FX","PY5AQ","GG54ho81","Dipole",100,
-15,"FT8","14.074993","2025-09-28 10:23:29","Argentina",1759055009,"LU7DZ","GF11FX","CE2/DB2HK","FF46FX",,100,
-19,"FT8","14.075477","2025-09-28 10:25:42","Brazil",1759055142,"PY4STO","GH80rm","LU7DZ","GF11FX",,108,
-16,"FT8","14.075005","2025-09-28 10:25:56","Argentina",1759055156,"LU7DZ","GF11FX","CE5CSV","FF32tm76","MFJ-1835",100,
-17,"FT8","14.075047","2025-09-28 10:31:59","Japan",1759055519,"7K4AIS","PM95PQ","LU7DZ","GF11FX",,339,
-15,"FT8","14.075000","2025-09-28 10:38:45","Argentina",1759055925,"LU7DZ","GF11FX","LU3HO/M","FF54FM","long wire",100,
-14,"FT8","14.075140","2025-09-28 10:44:27","Japan",1759056267,"JH5FXP","PM63LL","LU7DZ","GF11FX",,339,
-20,"FT8","14.075006","2025-09-28 10:47:57","Argentina",1759056477,"LU7DZ","GF11FX","CE5CSV","FF32tm76","MFJ-1835",100,
-2,"FT8","24.916005","2025-09-28 10:49:28","Argentina",1759056568,"LU7DZ","GF11FX","LU3EKW","GF11fx",,100,
-21,"FT8","14.074991","2025-09-28 10:50:01","Argentina",1759056601,"LU7DZ","GF11FX","CE2/DB2HK","FF46FX",,100,
-12,"FT8","14.075174","2025-09-28 10:51:42","Argentina",1759056702,"LU3EKW","GF11fx","LU7DZ","GF11FX",,100,
-13,"FT8","14.074996","2025-09-28 10:53:56","Argentina",1759056836,"LU7DZ","GF11FX","LU4HK","FF78LB",,100,
-2,"FT8","14.075005","2025-09-28 10:55:58","Argentina",1759056958,"LU7DZ","GF11FX","LU3EKW","GF11fx",,100,
-17,"FT8","14.075004","2025-09-28 11:04:59","Argentina",1759057499,"LU7DZ","GF11FX","PY2TB","GG76eo",10,100,
,"FT8","14.075000","2025-09-28 11:06:30","Argentina",1759057590,"LU7DZ","GF11FX","DP0GVN","IB59ui60","Horizontal Triangle 250m asl",100,
-8,"FT8","14.075173","2025-09-28 11:12:12","Argentina",1759057932,"LU3EKW","GF11fx","LU7DZ","GF11FX",,100,
-18,"FT8","14.075040","2025-09-28 11:13:12","Argentina",1759057992,"LU7DZ","GF11FX","PY5AQ","GG54ho81","Dipole",100,
-22,"FT8","14.074991","2025-09-28 11:14:19","Argentina",1759058059,"LU7DZ","GF11FX","CE2/DB2HK","FF46FX",,100,
-13,"FT8","14.075050","2025-09-28 11:15:42","Argentina",1759058142,"LU7DZ","GF11FX","PY1TK","GG87JB",,100,
-20,"FT8","14.074969","2025-09-28 11:20:56","Argentina",1759058456,"LU1EEP","GF05TG","LU7DZ","GF11FX",,100,
-20,"FT8","14.075208","2025-09-28 11:23:41","Brazil",1759058621,"PY1TK","GG87JB","LU7DZ","GF11FX",,108,
-7,"FT8","14.075004","2025-09-28 11:26:13","Argentina",1759058773,"LU7DZ","GF11FX","LU3EKW","GF11fx",,100,
-8,"FT8","14.075174","2025-09-28 11:36:12","Argentina",1759059372,"LU3EKW","GF11fx","LU7DZ","GF11FX",,100,
-22,"FT8","14.074992","2025-09-28 11:39:16","Argentina",1759059556,"LU7DZ","GF11FX","CE2/DB2HK","FF46FX",,100,
-23,"FT8","14.075015","2025-09-28 11:54:14","Argentina",1759060454,"LU7DZ","GF11FX","PP5LEO","GG53jg95",,100,
-15,"FT8","14.075040","2025-09-28 12:05:44","Argentina",1759061144,"LU7DZ","GF11FX","LU4YS","FF51ua",,100,
-17,"FT8","14.075113","2025-09-28 12:14:29","Japan",1759061669,"JJ5ASD","PM74AH","LU7DZ","GF11FX",,339,
-15,"FT8","14.074992","2025-09-28 12:18:14","Argentina",1759061894,"LU7DZ","GF11FX","CE2/DB2HK","FF46FX",,100,
-9,"FT8","14.075031","2025-09-28 12:26:44","Argentina",1759062404,"LU7DZ","GF11FX","LU6YR","FF51wb",,100,
-21,"FT8","14.075040","2025-09-28 12:32:44","Argentina",1759062764,"LU7DZ","GF11FX","LU4YS","FF51ua",,100,
-17,"FT8","14.075050","2025-09-28 12:37:57","Japan",1759063077,"JI1UMC","PM95SM","LU7DZ","GF11FX",,339,
-10,"FT8","14.075033","2025-09-28 12:49:45","Argentina",1759063785,"LU7DZ","GF11FX","CX6VM","GF27XU","Beverage",100,
-12,"FT8","14.075007","2025-09-28 12:51:13","Argentina",1759063873,"LU7DZ","GF11FX","PP5BBN","GG51mn77",,100,
-12,"FT8","14.075029","2025-09-28 12:57:14","Argentina",1759064234,"LU7DZ","GF11FX","LU6YR","FF51wb",,100,
-3,"FT8","14.075033","2025-09-28 13:11:45","Argentina",1759065105,"LU7DZ","GF11FX","CX6VM","GF27XU","Beverage",100,
-18,"FT8","14.074990","2025-09-28 13:13:44","Argentina",1759065224,"LU7DZ","GF11FX","CE2/DB2HK","FF46FX",,100,
-19,"FT8","14.075008","2025-09-28 13:14:43","Argentina",1759065283,"LU7DZ","GF11FX","PP5BBN","GG51mn77",,100,
-3,"FT8","14.075027","2025-09-28 13:32:15","Argentina",1759066335,"LU7DZ","GF11FX","CX6VM","GF27XU","Beverage",100,
-13,"FT8","14.074989","2025-09-28 13:36:14","Argentina",1759066574,"LU7DZ","GF11FX","CE2/DB2HK","FF46FX",,100,
-10,"FT8","14.075034","2025-09-28 13:56:11","Argentina",1759067771,"LU7DZ","GF11FX","CX5DZ","GF25AE",,100,
-4,"FT8","14.075028","2025-09-28 13:56:45","Argentina",1759067805,"LU7DZ","GF11FX","CX6VM","GF27XU","Beverage",100,
-7,"FT8","14.075003","2025-09-28 13:57:30","Argentina",1759067850,"LU7DZ","GF11FX","CX8BIT","GF15wc","MLA-30+ | Common Mode Choke | Distill AM | HF LPF",100,
-10,"FT8","14.074990","2025-09-28 14:02:13","Argentina",1759068133,"LU7DZ","GF11FX","CE2/DB2HK","FF46FX",,100,
-8,"FT8","14.075003","2025-09-28 14:03:43","Argentina",1759068223,"LU7DZ","GF11FX","CX3VB","GF27wp","Yagi 3 ele",100,
-15,"FT8","14.074988","2025-09-28 14:10:14","Argentina",1759068614,"LU7DZ","GF11FX","LU1MQF","FF55uj04hx","Dipole",100,
-14,"FT8","14.075012","2025-09-28 14:17:44","Argentina",1759069064,"LU7DZ","GF11FX","LU2ETR","GF05te",,100,
-7,"FT8","14.075034","2025-09-28 14:20:45","Argentina",1759069245,"LU7DZ","GF11FX","CX6VM","GF27XU","Beverage",100,
-9,"FT8","14.075003","2025-09-28 14:28:13","Argentina",1759069693,"LU7DZ","GF11FX","CX3VB","GF27wp","Yagi 3 ele",100,
-9,"FT8","14.074993","2025-09-28 14:32:43","Argentina",1759069963,"LU7DZ","GF11FX","CE2/DB2HK","FF46FX",,100,
-6,"FT8","14.075017","2025-09-28 14:34:41","Argentina",1759070081,"LU7DZ","GF11FX","CX3ABD","GF15vc98",,100,
-21,"FT8","14.075031","2025-09-28 14:36:44","Argentina",1759070204,"LU7DZ","GF11FX","LU3ASN","GF05SJ",,100,
-20,"FT8","14.075023","2025-09-28 14:37:41","Argentina",1759070261,"LU7DZ","GF11FX","LU3ASN","GF05SJ",,100,
-5,"FT8","14.075034","2025-09-28 14:42:45","Argentina",1759070565,"LU7DZ","GF11FX","CX6VM","GF27XU","Beverage",100,
-20,"FT8","21.075013","2025-09-28 14:44:14","Argentina",1759070654,"LU7DZ","GF11FX","LU3ASN","GF05sj",,100,
-19,"FT8","14.074988","2025-09-28 14:44:44","Argentina",1759070684,"LU7DZ","GF11FX","LU1MQF","FF55uj04hx","Dipole",100,
-12,"FT8","14.075000","2025-09-28 14:48:00","Argentina",1759070880,"LU7DZ","GF11FX","LU3HO/M","FF54FM","long wire",100,
-9,"FT8","14.075028","2025-09-28 14:55:44","Argentina",1759071344,"LU7DZ","GF11FX","LW9EXQ","GF05rm",,100,
-6,"FT8","14.074992","2025-09-28 14:56:43","Argentina",1759071403,"LU7DZ","GF11FX","CE2/DB2HK","FF46FX",,100,
-20,"FT8","14.075025","2025-09-28 15:03:14","Argentina",1759071794,"LU7DZ","GF11FX","LU3ASN","GF05SJ",,100,
